      42      1085.1282       615.0829         0.0000         0.0000         -36498.1480      4001.0033         0.0078         0.0000         0.0000         -30796.9258         0.0000    -30796.9258    -30796.9258         0.0000          -6060.4677     -6073.1007     79507.0000     -6060.4677     -6073.1007
      43      1081.9679       615.1301         0.0000         0.0000         -36497.8387      4001.2937         0.0075         0.0000         0.0000         -30799.4395         0.0000    -30799.4395    -30799.4395         0.0000          -6056.0960     -6071.8317     79507.0000     -6056.0960     -6071.8317
      44      1086.0612       615.4345         0.0000         0.0000         -36497.0462      4002.1906         0.0069         0.0000         0.0000         -30793.3529         0.0000    -30793.3529    -30793.3529         0.0000          -6053.1117     -6067.9224     79507.0000     -6053.1117     -6067.9224
      45      1081.7524       615.1480         0.0000         0.0000         -36497.7706      4001.3644         0.0074         0.0000         0.0000         -30799.4983         0.0000    -30799.4983    -30799.4983         0.0000          -6055.4560     -6071.5271     79507.0000     -6055.4560     -6071.5271
      46      1081.7686       615.1460         0.0000         0.0000         -36497.7779      4001.3568         0.0074         0.0000         0.0000         -30799.4991         0.0000    -30799.4991    -30799.4991         0.0000          -6055.5201     -6071.5603     79507.0000     -6055.5201     -6071.5603
      47      1081.7680       615.1492         0.0000         0.0000         -36497.8488      4001.3533         0.0074         0.0000         0.0000         -30799.5709         0.0000    -30799.5709    -30799.5709         0.0000          -6055.5163     -6071.6379     79507.0000     -6055.5163     -6071.6379
      48      1081.7677       615.1524         0.0000         0.0000         -36497.9204      4001.3499         0.0074         0.0000         0.0000         -30799.6430         0.0000    -30799.6430    -30799.6430         0.0000          -6055.5171     -6071.7197     79507.0000     -6055.5171     -6071.7197
      49      1081.7681       615.1588         0.0000         0.0000         -36498.0639      4001.3431         0.0074         0.0000         0.0000         -30799.7865         0.0000    -30799.7865    -30799.7865         0.0000          -6055.5212     -6071.8847     79507.0000     -6055.5212     -6071.8847
      50      1081.7727       615.1719         0.0000         0.0000         -36498.3486      4001.3300         0.0073         0.0000         0.0000         -30800.0668         0.0000    -30800.0668    -30800.0668         0.0000          -6055.5197     -6072.1998     79507.0000     -6055.5197     -6072.1998
      51      1081.7971       615.1983         0.0000         0.0000         -36498.9195      4001.3054         0.0072         0.0000         0.0000         -30800.6114         0.0000    -30800.6114    -30800.6114         0.0000          -6055.5393     -6072.8327     79507.0000     -6055.5393     -6072.8327
